구간 번호,관리청,도로 분류,대표지역,도로(노선)명,총길이(km),기점_위도(WGS84(4326)),기점_경도(WGS84(4326)),종점_위도(WGS84(4326)),종점_경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
45210-38,전라북도 김제시,지방도,전라북도 김제시,714,2.9,35.77726,127.01427,35.75896,127.3358,-0.32153,0.0183,176.7425037
45210-39,전라북도 김제시,지방도,전라북도 김제시,714,0.2,35.77759,127.0593,35.77968,127.0409,0.0184,-0.00209,353.5197211
45210-40,전라북도 김제시,구국도,전라북도 김제시,1,1.4,35.78506,127.2306,35.77715,127.1331,0.0975,0.00791,4.638145791
45210-41,전라북도 김제시,지방도,전라북도 김제시,714,0.6,35.74497,126.92107,35.7485,126.91657,0.0045,-0.00353,321.8877863
45210-42,전라북도 김제시,지방도,전라북도 김제시,714,0.2,35.80292,126.9609,35.80147,126.9679,-0.007,0.00145,168.2970985
45210-43,전라북도 김제시,지방도,전라북도 김제시,714,0.1,35.7967,126.95103,35.79696,126.94972,0.00131,-0.00026,348.7742022
45210-44,전라북도 김제시,농어촌도로,전라북도 김제시,면101,0.1,35.77141,126.96634,35.77242,126.96572,0.00062,-0.00101,301.544157
45210-45,전라북도 김제시,지방도,전라북도 김제시,735,0.2,35.78653,126.94577,35.78418,126.94599,-0.00022,0.00235,95.34827221
45210-46,전라북도 김제시,지방도,전라북도 김제시,714,0.1,35.79239,126.9811,35.79153,126.98317,-0.00207,0.00086,157.4391218
45210-47,전라북도 김제시,지방도,전라북도 김제시,712,3,35.75244,127.5643,35.7363,127.4297,0.1346,0.01614,6.837737779
45210-48,전라북도 김제시,지방도,전라북도 김제시,712,2.5,35.72204,127.3728,35.70722,127.1737,0.1991,0.01482,4.256958502
45210-49,전라북도 김제시,지방도,전라북도 김제시,712,2,35.72101,127.2463,35.71621,127.0456,0.2007,0.0048,1.370041473
45210-50,전라북도 김제시,도시계획도로,전라북도 김제시,　,1,35.80731,126.87346,35.80662,126.86337,0.01009,0.00069,3.912054893
45210-51,전라북도 김제시,지방도,전라북도 김제시,712,0.5,35.83135,126.89834,35.8291,126.89369,0.00465,0.00225,25.82099197
45210-52,전라북도 김제시,지방도,전라북도 김제시,712,0.5,35.79106,126.9013,35.78888,126.90497,-0.00367,0.00218,149.2894574
45210-53,전라북도 김제시,시도,전라북도 김제시,19,0.5,35.79867,126.89659,35.79983,126.90201,-0.00542,-0.00116,192.0803176
45210-54,전라북도 김제시,시도,전라북도 김제시,19,1,35.79567,126.89916,35.79895,126.894,0.00516,-0.00328,327.5575562
45210-55,전라북도 김제시,지방도,전라북도 김제시,716,1,35.81183,126.91994,35.81728,126.9369,-0.01696,-0.00545,197.8145146
45210-56,전라북도 김제시,시도,전라북도 김제시,23,0.5,35.803,126.91434,35.80352,126.91934,-0.005,-0.00052,185.9374161
45210-57,전라북도 김제시,시도,전라북도 김제시,23,0.4,35.81452,126.94601,35.81169,126.94859,-0.00258,0.00283,132.354203
45210-58,전라북도 김제시,시도,전라북도 김제시,9,0.5,35.815,126.89834,35.81583,126.9004,-0.00206,-0.00083,201.9451277
45210-59,전라북도 김제시,시도,전라북도 김제시,19,0.2,35.79975,126.90681,35.807,126.90817,-0.00136,-0.00725,259.3755733
45210-60,전라북도 김제시,시도,전라북도 김제시,8,0.7,35.79994,126.88777,35.8069,126.8827,0.00507,-0.00696,306.0714019
45210-61,전라북도 김제시,도시계획도로,전라북도 김제시,　,0.05,35.79878,126.8826,35.79848,126.8897,-0.0071,0.0003,177.5804908
45210-62,전라북도 김제시,도시계획도로,전라북도 김제시,　,0.18,35.79508,126.84777,35.79535,126.8589,-0.01113,-0.00027,181.389652
45210-63,전라북도 김제시,도시계획도로,전라북도 김제시,　,0.1,35.79649,126.86518,35.79737,126.86451,0.00067,-0.00088,307.2843264
45210-64,전라북도 김제시,일반국도,전라북도 김제시,29,0.1,35.78265,126.87394,35.78318,126.87467,-0.00073,-0.00053,215.9806776
45210-65,전라북도 김제시,일반국도,전라북도 김제시,23,0.2,35.76632726,126.8112702,35.76685121,126.8124755,-0.001205237,-0.000523955,203.4961253
45710-1,전라북도 완주군,군도,전라북도 완주군,군도21호,0.9,36.072471,127.14161,36.07103,127.13347,0.00814,0.001441,10.03889558
45710-2,전라북도 완주군,군도,전라북도 완주군,군도20호,2.3,35.9033,127.24202,35.90514,127.2534,-0.01138,-0.00184,189.1845069
45710-3,전라북도 완주군,농어촌도로,전라북도 완주군,비봉 농어촌도로 102호선 ,1.26,36.02698,127.12776,36.03256,127.13614,-0.00838,-0.00558,213.6584996
45710-4,전라북도 완주군,지방도,전라북도 완주군,구 국도27호선,0.6,35.90286,127.07245,35.90398,127.07605,-0.0036,-0.00112,197.2814984
45710-5,전라북도 완주군,군도,전라북도 완주군,군도 15호선,1.2,36.07785,127.14152,36.08619,127.13768,0.00384,-0.00834,294.7228396
45710-6,전라북도 완주군,군도,전라북도 완주군,군도26호선,5.1,35.8401,127.28353,35.83098,127.30704,-0.02351,0.00912,158.7977292
45710-7,전라북도 완주군,농어촌도로,전라북도 완주군,화산 농어촌도로 203호,0.8,36.06961,127.18611,36.06617,127.19227,-0.00616,0.00344,150.8191939
45720-1,전라북도 진안군,군도,전라북도 진안군,군도 6호선,1.2,35.74441046,127.3974155,35.75354373,127.3966456,0.000769953,-0.009133272,274.8187544
45720-2,전라북도 진안군,군도,전라북도 진안군,군도 13호선,0.8,35.77642289,127.4185677,35.78290397,127.4208,-0.002232238,-0.00648108,250.9950741
45720-3,전라북도 진안군,군도,전라북도 진안군,군도 11호선,0.9,35.84786427,127.3391326,35.85415622,127.3403914,-0.001258722,-0.00629195,258.6871635
45720-4,전라북도 진안군,군도,전라북도 진안군,군도 14호선,1.2,35.98682639,127.387688,35.99488626,127.3805622,0.007125722,-0.008059866,311.4798752
45720-5,전라북도 진안군,군도,전라북도 진안군,군도 1호선,1.5,35.70669206,127.3225937,35.71292432,127.3137519,0.008841764,-0.006232259,324.8212923
45720-6,전라북도 진안군,군도,전라북도 진안군,군도 26호선,1.4,35.96851545,127.5268237,35.97098682,127.5340122,-0.007188482,-0.002471372,198.9727708
45720-7,전라북도 진안군,군도,전라북도 진안군,군도 22호선,1.2,35.9537705,127.4476089,35.95343443,127.4613136,-0.01370477,0.000336069,178.5952735
45720-8,전라북도 진안군,농어촌도로,전라북도 진안군,진안 104호,0.5,35.74574972,127.4161177,35.74203741,127.4151758,0.0009419,0.003712312,75.76315768
45720-9,전라북도 진안군,농어촌도로,전라북도 진안군,백운 105호,0.5,35.7259622,127.4095589,35.73039573,127.4115731,-0.002014187,-0.004433537,245.5673698
45730-1,전라북도 무주군,지방도,전라북도 무주군,군도5호,0.3,36.01163018,127.6542674,36.01411843,127.6483108,0.005956632,-0.002488253,337.3283297
45730-2,전라북도 무주군,지방도,전라북도 무주군,군도3호,0.3,35.98049264,127.6141363,35.97969155,127.6125386,0.001597705,0.000801086,26.62909126
45730-3,전라북도 무주군,지방도,전라북도 무주군,농어촌도로,0.4,35.99538788,127.5696185,35.98986694,127.5617091,0.007909377,0.005520936,34.91596933
45730-4,전라북도 무주군,일반국도,전라북도 무주군,국도 37호선,1.3,35.92964748,127.7518844,35.93149335,127.7564008,-0.004516416,-0.00184587,202.2299526
45730-5,전라북도 무주군,군도,전라북도 무주군,군도 15호선,0.3,35.99542576,127.849856,35.99392819,127.8485442,0.00131183,0.00149757,48.78253532
45730-6,전라북도 무주군,일반국도,전라북도 무주군,국도 37호선,0.4,35.90673094,127.7614394,35.90572436,127.7670168,-0.005577439,0.001006585,169.7697004
45730-7,전라북도 무주군,일반국도,전라북도 무주군,국도 37호선,0.4,35.87794331,127.8226584,35.87925929,127.8246225,-0.001964029,-0.00131598,213.8237142
45730-8,전라북도 무주군,지방도,전라북도 무주군,지방도 49호선,0.45,35.92440425,127.7004284,35.92730836,127.704342,-0.003913558,-0.002904113,216.5778065
45730-9,전라북도 무주군,일반국도,전라북도 무주군,국도 19호선,0.3,35.86961134,127.6647192,35.8702404,127.6688521,-0.004132874,-0.000629057,188.6544631
45730-10,전라북도 무주군,지방도,전라북도 무주군,지방도 49호선,0.2,35.87092824,127.6454433,35.86868462,127.6481667,-0.002723435,0.002243625,140.5175618
45730-11,전라북도 무주군,지방도,전라북도 무주군,지방도 49호선,0.5,35.86375392,127.6101802,35.86516529,127.614535,-0.004354836,-0.001411371,197.9571325
45730-12,전라북도 무주군,군도,전라북도 무주군,군도 17호선,0.3,35.97225267,127.5416339,35.97349528,127.5436891,-0.002055166,-0.001242616,211.1584383
45730-13,전라북도 무주군,군도,전라북도 무주군,군도 8호선,0.3,35.99367132,127.5795149,35.99475407,127.58213,-0.002615082,-0.001082747,202.491487
45730-14,전라북도 무주군,지방도,전라북도 무주군,지방도 635,0.6,35.98840445,127.5490186,35.98667838,127.5541024,-0.005083813,0.001726074,161.246439
45730-15,전라북도 무주군,군도,전라북도 무주군,군도20호선,0.3,35.90463396,127.5876614,35.93678897,127.6578587,-0.070197298,-0.032155016,204.6109193
45740-1,전라북도 장수군,지방도,전라북도 장수군,지743호,2,35.647228,127.616092,35.637375,127.61472,0.001372,0.009853,82.07271228
45770-1,전라북도 순창군,일반국도,전라북도 순창군,국21호,2,35.479597,127.017246,35.470926,127.031426,-0.01418,0.008671,148.55442
45770-2,전라북도 순창군,일반국도,전라북도 순창군,국21호,2,35.470926,127.031426,35.473307,127.040239,-0.008813,-0.002381,195.1186035
45770-3,전라북도 순창군,일반국도,전라북도 순창군,국21호,2,35.473307,127.040239,35.464987,127.050398,-0.010159,0.00832,140.6832698
45770-4,전라북도 순창군,국지도,전라북도 순창군,국지도 55호,2,35.43046333,127.0594665,35.42024642,127.0742866,-0.014820151,0.010216909,145.4178901
45770-5,전라북도 순창군,국지도,전라북도 순창군,국지도 55호,2,35.42024642,127.0742866,35.40459087,127.0831963,-0.008909639,0.015655546,119.644391
45790-1,전라북도 고창군,농어촌도로,전라북도 고창군,면102호,1.7,35.4389791,126.5344928,35.44512889,126.5171933,0.017299501,-0.006149785,340.4302505
45790-2,전라북도 고창군,지방도,전라북도 고창군,지734호,1.2,35.49180119,126.6189044,35.50086784,126.6129471,0.00595724,-0.009066652,303.3069004
45790-3,전라북도 고창군,지방도,전라북도 고창군,지796호,1.2,35.38706473,126.5313581,35.38304321,126.5193853,0.011972799,0.004021521,18.56658912
45790-4,전라북도 고창군,군도,전라북도 고창군,군6호,2.1,35.38011654,126.709818,35.39231366,126.7252307,-0.015412728,-0.01219712,218.3569176
45790-5,전라북도 고창군,군도,전라북도 고창군,군16호,2,35.52660325,126.6319459,35.53413219,126.6155491,0.016396824,-0.007528938,335.3368072
45790-7,전라북도 고창군,지방도,전라북도 고창군,지898호,1.8,35.42069908,126.7408168,35.4144856,126.7470619,-0.006245045,0.006213472,135.1452025
45790-8,전라북도 고창군,지방도,전라북도 고창군,지893호,1.7,35.35064044,126.646462,35.33368372,126.6563334,-0.009871399,0.016956719,120.2059387
45790-9,전라북도 고창군,지방도,전라북도 고창군,지734호,1,35.49265438,126.618282,35.49657369,126.6126014,0.005680682,-0.003919308,325.3967993
45800-1,전라북도 부안군,농어촌도로,전라북도 부안군,변산면도102호선,1.8,35.603409,126.469554,35.618972,126.473819,-0.004265,-0.015563,254.6745026
46000-1,전라남도 도로관리사업소,지방도,전라남도 곡성군,지방도840호선,1.96,35.197917,127.285445,35.209698,127.28059,0.004855,-0.011781,292.3967665
46000-2,전라남도 도로관리사업소,지방도,전라남도 곡성군,지방도840호선,1.96,35.209698,127.28059,35.215656,127.28645,-0.00586,-0.005958,225.4751107
46000-3,전라남도 도로관리사업소,지방도,전라남도 곡성군,지방도840호선,1.98,35.215656,127.28645,35.228949,127.284629,0.001821,-0.013293,277.8003618
46000-4,전라남도 도로관리사업소,지방도,전라남도 구례군,지방도861호선,1.52,35.306266,127.510403,35.300788,127.499026,0.011377,0.005478,25.71071087
46000-5,전라남도 도로관리사업소,지방도,전라남도 광양시,지방도 865호선,1.8,34.99127184,127.5836274,35.00290971,127.591058,-0.007430642,-0.011637871,237.442253
46000-6,전라남도 도로관리사업소,지방도,전라남도 나주시,지방도 801호선,1.2,35.08643045,126.641023,35.09547128,126.6400259,0.000997074,-0.009040825,276.2934734
46000-7,전라남도 도로관리사업소,지방도,전라남도 무안군,지방도 811호선,2,34.99553856,126.4853052,34.98561555,126.4920895,-0.006784334,0.009923008,124.3603119
46000-8,전라남도 도로관리사업소,지방도,전라남도 무안군,지방도 815호선,1.2,34.88192086,126.4631839,34.87982871,126.4680573,-0.004873377,0.002092154,156.7660187
46000-9,전라남도 도로관리사업소,지방도,전라남도 무안군,지방도 815호선,1,34.94016754,126.4093322,34.94839998,126.4048334,0.004498842,-0.008232439,298.6556072
46000-10,전라남도 도로관리사업소,지방도,전라남도 무안군,지방도 820호선,1.7,34.83549545,126.4646374,34.83883123,126.4692844,-0.004647047,-0.003335781,215.6718516
46000-11,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도836호선,0.85,34.792066,127.083419,34.797958,127.058518,0.024901,-0.005892,346.6876817
46000-12,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도836호선,1.1,34.782077,127.093827,34.785891,127.08544,0.008387,-0.003814,335.5462666
46000-13,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도845호선,1.9,34.79034,127.159568,34.804745,127.168582,-0.009014,-0.014405,237.9635225
46000-14,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도895호선,2,34.684336,127.066001,34.697262,127.066316,-0.000315,-0.012926,268.6040075
46000-15,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도895호선,1.3,34.698386,127.064016,34.699003,127.053682,0.010334,-0.000617,356.5831644
46000-16,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도895호선,2,34.882689,127.238308,34.880437,127.253036,-0.014728,0.002252,171.3064649
46000-17,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도895호선,2,34.880158,127.254885,34.884783,127.27037,-0.015485,-0.004625,196.6296302
46000-18,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도839선,2,34.74140843,127.0217119,34.74118,126.999229,0.022482902,0.000228431,0.582117362
46000-19,전라남도 도로관리사업소,지방도,전라남도 보성군,국지도58호선,1.87,34.904024,127.100445,34.903805,127.080625,0.01982,0.000219,0.633060802
46000-20,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도845호선,2,34.741693,127.154958,34.727455,127.121732,0.033226,0.014238,23.19609302
46000-21,전라남도 도로관리사업소,지방도,전라남도 보성군,지방도845호선,1.4,34.67232545,127.0919247,34.67686682,127.1021643,-0.010239554,-0.004541374,203.9179016
46000-22,전라남도 도로관리사업소,국지도,전라남도 해남군,국지도55호선,2,34.437421,126.647185,34.448736,126.658518,-0.011333,-0.011315,224.9544629
46000-23,전라남도 도로관리사업소,국지도,전라남도 해남군,국지도55호선,2,34.448736,126.658518,34.461068,126.670914,-0.012396,-0.012332,224.8517097
46000-24,전라남도 도로관리사업소,지방도,전라남도 해남군,지방도827호선,2,34.470109,126.664029,34.480647,126.650424,0.013605,-0.010538,322.2397765
46000-25,전라남도 도로관리사업소,지방도,전라남도 해남군,지방도827호선,2,34.480647,126.650424,34.497181,126.638829,0.011595,-0.016534,305.0412959
46000-26,전라남도 도로관리사업소,지방도,전라남도 해남군,지방도827호선,1.5,34.497181,126.638829,34.502028,126.628378,0.010451,-0.004847,335.1189139
46000-27,전라남도 도로관리사업소,위임국도,전라남도 해남군,위임국도77호선,1.5,34.303125,126.527149,34.312137,126.522971,0.004178,-0.009012,294.8726316
