"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3240000","PHMA220203240033021200002","2020-11-05","","01","영업/정상","13","영업중","","","","","02-3013-3336","2283.64","","","서울특별시 강동구 양재대로 1596, 3~6층 (명일동)","05295","봄담한방병원","2023-10-16 09:03:46","U","2022-10-30 23:08:00.0","한방병원","212634.191250352","449540.492445005","","","","","","","","","","","","","","","",""
"3150000","PHMA220173150037021200001","2017-01-11","","01","영업/정상","13","영업중","","","","","02-6954-6575","1350.53","","서울특별시 강서구 등촌동 700 플러스존","서울특별시 강서구 공항대로41길 34, 플러스존 3,4층 (등촌동)","07587","경희생생한방병원","2024-01-16 06:00:24","U","2023-11-30 23:08:00.0","한방병원","186299.74267687","450792.016505679","","","","","","","","","","","","","","","",""
"3150000","PHMA220193150037021200002","2019-06-14","","01","영업/정상","13","영업중","","","","","02-2603-0300","","","","서울특별시 강서구 금낭화로 9, 바른세상병원 1,2,3,4,5,층 6,7호 (방화동)","07614","강서바른세상병원","2023-06-21 16:55:11","U","2022-12-05 22:03:00.0","병원","183284.388090473","451554.110365625","","","","","","","","","","","","","","","",""
"3150000","PHMA220203150037021200002","2020-06-17","","01","영업/정상","13","영업중","","","","","1833-6375","4143.98","","서울특별시 강서구 마곡동 800번지 5호","서울특별시 강서구 공항대로 228, 4,5층 (마곡동)","07806","무척바른한방병원","2023-08-09 08:51:00","U","2022-12-07 23:01:00.0","한방병원","185148.900294753","450719.380288227","","","","","","","","","","","","","","","",""
"3150000","PHMA220183150037021200001","20180731","","01","영업/정상","13","영업중","","","","","02-2695-1155","","","서울특별시 강서구 화곡동 1026번지 12호","서울특별시 강서구 강서로 206, 2,3,4,5,6층 (화곡동)","07698","서울큰나무병원","2021-11-15 18:13:40","U","2021-11-17 02:40:00.0","병원","185617.497941805","449153.637971735","병원","44","23","82","2194.34","116 120","영상의학과, 재활의학과","","","","0","0","","","0",""
"3150000","PHMA220073150037021200002","20070823","","01","영업/정상","13","영업중","","","","","02-2604-9300","","","서울특별시 강서구 내발산동 678번지 7호 서울스타병원빌딩","서울특별시 강서구 강서로 307, 서울스타병원빌딩 3,4,5,6,7,층 8,9호 (내발산동)","07632","서울스타병원","2020-12-24 18:06:29","U","2020-12-26 02:40:00.0","병원","185458.962703807","450122.621875688","병원","34","19","57","3267.04","120 116 111 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 재활의학과","","","","0","0","","","0",""
"3150000","PHMA220093150037021200001","20090717","","01","영업/정상","13","영업중","","","","","02-2608-2875","","","서울특별시 강서구 화곡동 114-100 세웅빌딩","서울특별시 강서구 화곡로 186, 세웅빌딩 1~5층 (화곡동)","07727","더와이즈치과병원","2022-11-02 08:50:54","U","2021-11-01 00:04:00.0","치과병원","185980.84281788","448892.642715531","","","","","","","","","","","","","","","",""
"3150000","PHMA220163150037021200001","20160919","","01","영업/정상","13","영업중","","","","","02-2663-0075","","","서울특별시 강서구 방화동 495번지 26호","서울특별시 강서구 양천로 35, 1~6층 (방화동)","07516","365강서수요양병원","2020-10-06 05:44:11","U","2020-10-08 02:40:00.0","요양병원(일반요양병원)","182940.086694869","452319.805032727","요양병원(일반요양병원)","19","29","165","2797.18","101 102 104 105 106 113 114 115 122","내과, 신경과, 외과, 정형외과, 신경외과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0",""
"3150000","PHMA220043150037021200002","20040624","","01","영업/정상","13","영업중","","","","","02-2064-7575","","","서울특별시 강서구 방화동 273번지 7호","서울특별시 강서구 방화대로 352, 1~4층 (방화동)","07592","솔병원","2018-03-28 09:34:01","I","2018-08-31 23:59:59.0","병원","183782.987028949","452237.309625707","병원","26","13","49","2338.35","120 116 109 106 105","정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0",""
"3150000","PHMA220193150037021200001","2019-03-18","","01","영업/정상","13","영업중","","","","","02-2066-7513","1955.37","","서울특별시 강서구 화곡동 1065번지 22호 터보빌딩","서울특별시 강서구 강서로 173, 터보빌딩 7,8,9층 (화곡동)","07714","힘찬하나로한방병원","2023-12-08 15:35:26","U","2022-11-01 23:00:00.0","한방병원","185758.413008633","448865.327203194","","","","","","","","","","","","","","","",""
"3150000","PHMA220223150037021200001","2022-02-25","","01","영업/정상","13","영업중","","","","","1544-5888","3070.4","","서울특별시 강서구 화곡동 1051-22","서울특별시 강서구 강서로 179, 6~10층 (화곡동)","07714","서울원병원","2023-08-22 15:32:46","U","2022-12-07 22:04:00.0","병원","185725.161390724","448911.264785071","","","","","","","","","","","","","","","",""
"3150000","PHMA220193150037021200003","2019-06-18","","01","영업/정상","13","영업중","","","","","02-333-5151","3671.59","","서울특별시 강서구 마곡동 797 에이스타워 마곡","서울특별시 강서구 공항대로 237, 에이스타워 마곡 3,4,5,6층 (마곡동)","07803","에스앤유서울병원","2023-10-27 15:51:55","U","2022-10-30 22:09:00.0","병원","185253.47815088","450811.037605568","","","","","","","","","","","","","","","",""
"3150000","PHMA220103150037021200003","2010-09-03","","01","영업/정상","13","영업중","","","","","02-1899-2228","","","","서울특별시 강서구 강서로56길 38 (등촌동, 강서힘찬병원)","07591","강서힘찬병원","2023-04-05 15:51:26","U","2022-12-04 00:08:00.0","병원","185851.053632398","450781.441229945","","","","","","","","","","","","","","","",""
"3040000","PHMA219853040033021200001","1985-11-13","","01","영업/정상","13","영업중","","","","","02-2049-9000","9128.96","143-867","서울특별시 광진구 자양동 627번지 3호","서울특별시 광진구 자양로 85 (자양동)","05056","혜민병원","2024-01-10 08:56:08","U","2023-11-30 23:02:00.0","종합병원","207307.270591653","448107.552520605","","","","","","","","","","","","","","","",""
"3240000","PHMA220133240033021200003","2013-02-22","","01","영업/정상","13","영업중","","","","","0216007511","3630.79","","","서울특별시 강동구 천호대로 1165 (길동)","05356","달려라병원","2023-12-22 14:25:11","U","2022-11-01 22:04:00.0","병원","212386.739073801","447993.909004129","","","","","","","","","","","","","","","",""
"3240000","PHMA220123240033021200001","2012-01-02","","01","영업/정상","13","영업중","","","","","02-480-5000","3773.86","","","서울특별시 강동구 풍성로37길 45 (성내동)","05387","공안과병원","2023-10-23 14:45:18","U","2022-10-30 22:05:00.0","병원","211070.71833639","447964.735654156","","","","","","","","","","","","","","","",""
"3150000","PHMA220103150037021200001","2010-02-11","","01","영업/정상","13","영업중","","","","","02-2658-3929","","","서울특별시 강서구 등촌동 664번지 11호 천수빌딩","서울특별시 강서구 화곡로61길 109, 천수빌딩 2,3,4,5층 (등촌동)","07590","새빛요양병원","2023-06-08 13:51:42","U","2022-12-05 23:00:00.0","요양병원(일반요양병원)","186351.227100195","450679.42643207","","","","","","","","","","","","","","","",""
"3150000","PHMA220203150037021200001","2020-02-06","","01","영업/정상","13","영업중","","","","","02-3663-6786","6340.58","","서울특별시 강서구 염창동 252번지 14호","서울특별시 강서구 양천로 715, 지하3층~8층 (염창동)","07540","더서밋요양병원","2024-01-18 17:26:22","U","2023-11-30 22:00:00.0","요양병원(일반요양병원)","188933.762268533","449722.993690775","","","","","","","","","","","","","","","",""
"3090000","PHMA220083090033021200004","2008-03-31","","01","영업/정상","13","영업중","","","","","02-902-7510","1449.82","","서울특별시 도봉구 방학동 719-3 렉시온프라자 2, 3, 4층","서울특별시 도봉구 도봉로152길 26, 렉시온프라자 2, 3, 4층 (방학동)","01332","의성한방병원","2023-11-06 17:42:48","U","2022-11-01 00:08:00.0","한방병원","203922.041712071","462985.339920532","","","","","","","","","","","","","","","",""
"3240000","PHMA220143240033021200001","2014-02-04","","01","영업/정상","13","영업중","","","","","02-2225-1123","13068.4","","","서울특별시 강동구 진황도로61길 53, 중앙보훈병원 (둔촌동)","05368","한국보훈복지의료공단 서울요양병원","2023-11-20 08:33:12","U","2022-10-31 22:02:00.0","요양병원(일반요양병원)","212987.201084796","447504.948775288","","","","","","","","","","","","","","","",""
"3150000","PHMA220093150037021200002","20090924","","01","영업/정상","13","영업중","","","","","02-3665-9797","","","서울특별시 강서구 화곡동 377번지 8호 나누리강서병원","서울특별시 강서구 가로공원로 187, 나누리강서병원 (화곡동)","07718","의료법인 나누리병원","2020-02-07 09:39:54","U","2020-02-09 02:40:00.0","병원","185500.498361103","448361.495133865","병원","63","18","70","4343.11","116 109 106 105 102 101","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 영상의학과","","","","0","0","","","0",""
"3240000","PHMA220123240033021200003","2012-08-03","","01","영업/정상","13","영업중","","","","","02-1661-9991","5273.4","","","서울특별시 강동구 양재대로 1580 (명일동)","05295","사랑플러스병원","2023-12-11 09:05:18","U","2022-11-01 23:03:00.0","병원","212618.653947687","449389.320472752","","","","","","","","","","","","","","","",""
"3150000","PHMA220123150037021200001","20120430","","01","영업/정상","13","영업중","","","","","02-2660-7500","","","서울특별시 강서구 과해동 676번지","서울특별시 강서구 하늘길 70 (과해동)","07505","우리들병원","2019-05-08 17:54:18","U","2019-05-10 02:40:00.0","종합병원","182141.205465089","451078.47991","종합병원","153","41","165","11837.02","120 119 116 110 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 재활의학과","","","","0","0","","","0",""
"3150000","PHMA220123150037021200002","20120720","","01","영업/정상","13","영업중","","","","","02-2666-7582","","","서울특별시 강서구 방화동 572번지 11호","서울특별시 강서구 양천로 92, 지하1, 지상1~6층 층호 (방화동, 방화정형외과)","07604","방화병원","2021-03-29 13:50:30","U","2021-03-31 02:40:00.0","병원","183500.183270254","452337.321434998","병원","12","11","30","1709.28","105","정형외과","","","","0","0","","","0",""
"3100000","PHMA220163100034021200001","2016-03-10","","01","영업/정상","13","영업중","","","","","02-2092-5505","3080.39","","","서울특별시 노원구 동일로 996 (공릉동)","01849","강북연세병원","2023-12-28 16:58:23","U","2022-11-01 21:00:00.0","병원","206592.199165568","457438.713791301","","","","","","","","","","","","","","","",""
"3150000","PHMA219943150037021200001","1994-04-01","","01","영업/정상","13","영업중","","","","","02-2608-1011","4010.66","","서울특별시 강서구 화곡동 1031번지 12호","서울특별시 강서구 강서로 194 (화곡동)","07698","유광사여성병원","2023-08-11 14:50:39","U","2022-12-07 23:03:00.0","병원","185695.270517981","449055.885616277","","","","","","","","","","","","","","","",""
"3100000","PHMA220163100034021200002","2016-08-23","","01","영업/정상","13","영업중","","","","","02-941-7800","5479.6","","서울특별시 노원구 월계동 50번지 1호","서울특별시 노원구 화랑로 323 (월계동)","01904","더조은요양병원","2023-10-17 17:06:06","U","2022-10-30 23:09:00.0","요양병원(일반요양병원)","205548.23208928","456950.152059544","","","","","","","","","","","","","","","",""
"3100000","PHMA220173100034021200001","2017-06-08","","01","영업/정상","13","영업중","","","","","02-933-1114","","","서울특별시 노원구 상계동 1142번지 9호","서울특별시 노원구 동일로243길 45 (상계동, 사랑요양병원)","01605","의료법인 행복나눔의료재단 사랑요양병원","2023-06-26 17:08:12","U","2022-12-05 22:08:00.0","요양병원(일반요양병원)","204558.457810284","464003.405075075","","","","","","","","","","","","","","","",""
