"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소","정원(수용인원)","현인원","전화번호","우편번호"
"용산실버데이케어센터","G8964","(노인) 재가노인복지시설","재가노인복지시설","자치구","지민성","1117000000","용산구","서울특별시 용산구 원효로 67-8, 2층 (원효로4가)","32","","027121777","04360"
"행복한방문요양센터","G8973","(노인) 재가노인복지시설","재가노인복지시설","자치구","김미금","1153000000","구로구","서울특별시 구로구 개봉로15길 42 (개봉동)","","","0226866861","08346"
"봄봄재가요양센터","G8975","(노인) 재가노인복지시설","재가노인복지시설","자치구","김수빈","1150000000","강서구","서울특별시 강서구 강서로 301, 201호 (내발산동)","","","0226616588","07632"
"정겨운 재가방문요양센터","G8977","(노인) 재가노인복지시설","재가노인복지시설","자치구","신동규","1129000000","성북구","서울특별시 성북구 삼선교로24길 60, 1층 (삼선동5가)","","","029241114","02862"
"강동믿음재가복지센터","G8985","(노인) 재가노인복지시설","재가노인복지시설","자치구","송혜련","1174000000","강동구","서울특별시 강동구 천중로49길34, 101호 (길동)","","","024738060","05303"
"한울재가복지센터","G8996","(노인) 재가노인복지시설","재가노인복지시설","자치구","박지은","1171000000","송파구","서울특별시 송파구 거마로2길 3-5 (거여동, 103호)","","","024021389","05768"
"우장산의료기","G9000","(노인) 재가노인복지시설","재가노인복지시설","자치구","이상욱","1150000000","강서구","서울특별시 강서구 공항대로 382, 상가동 201호 (화곡동, 우장산롯데캐슬)","","","0226909119","07648"
"월계효사랑나눔센터","G9005","(노인) 재가노인복지시설","재가노인복지시설","자치구","홍혜순","1135000000","노원구","서울특별시 노원구 광운로12길 6 (월계동)","55","","029149477","01896"
"가온데이케어","G9033","(노인) 재가노인복지시설","재가노인복지시설","자치구","강정애","1135000000","노원구","서울특별시 노원구 상계로9길23, 5층 (상계동, 사용빌딩)","33","","029347002","01685"
"구로바른데이케어센터","G9038","(노인) 재가노인복지시설","재가노인복지시설","자치구","황부자","1153000000","구로구","서울특별시 구로구 디지털로31길 93, 4층 (구로동, 구로종합사회복지관)","20","","028520522","08375"
"맑은샘단기보호센터","G9040","(노인) 재가노인복지시설","재가노인복지시설","자치구","이지은","1123000000","동대문구","서울특별시 동대문구 한천로37길 19, 2층 (답십리동)","","","0222442552","02535"
"구로종합사회복지관","G9042","(노인) 재가노인복지시설","재가노인복지시설","자치구","권성우","1153000000","구로구","서울특별시 구로구 디지털로31길 93, 4층 (구로동, 구로종합복지관)","0","","028520525","08375"
"효사랑가득재가복지센터","G9059","(노인) 재가노인복지시설","재가노인복지시설","자치구","공종연","1111000000","종로구","서울특별시 종로구 창신길 131-1, 지층 101호 (창신동)","","","027418825","03089"
"동락사회적협동조합 재가복지센터","G9069","(노인) 재가노인복지시설","재가노인복지시설","자치구","지성문","1141000000","서대문구","서울특별시 서대문구 포방터길 137, 지층 (홍은동)","","","023721011","03601"
"지극정성방문요양센터","G9079","(노인) 재가노인복지시설","재가노인복지시설","자치구","태유정","1132000000","도봉구","서울특별시 도봉구 도당로29길 74, 102호 (도봉동)","","","07075439967","01349"
"행복데이케어센터","G9085","(노인) 재가노인복지시설","재가노인복지시설","자치구","신동훈","1132000000","도봉구","서울특별시 도봉구 도봉로677, 3층 (방학동, 우리들메디빌딩)","38","","029552962","01340"
"효성재가요양복지센터","G9104","(노인) 재가노인복지시설","재가노인복지시설","자치구","이은혜","1111000000","종로구","서울특별시 종로구 대학로5길 3, 201호 (연건동)","","","0236721125","03082"
"가온 방문요양","G9126","(노인) 재가노인복지시설","재가노인복지시설","자치구","정영숙","1171000000","송파구","서울특별시 송파구 석촌호수로 134 (삼전동, 2층 8,42,43호 (한일빌딩))","","","024133543","05600"
"극진복지센터","G9133","(노인) 재가노인복지시설","재가노인복지시설","자치구","안성려","1171000000","송파구","서울특별시 송파구 마천로61다길 4, 2층 202호 (마천동)","","","01028434446","05759"
"아름다운 동행 복지센터","G9141","(노인) 재가노인복지시설","재가노인복지시설","자치구","한서희","1171000000","송파구","서울특별시 송파구 오금로 487, 3층 (거여동)","","","0230123337","05744"
"아리아케어 방문요양 노원 월계센터","G9185","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영선","1135000000","노원구","서울특별시 노원구 석계로 35, 1층 (월계동)","","","029417942","01901"
"한솔재가복지센터","G9187","(노인) 재가노인복지시설","재가노인복지시설","자치구","이경미","1129000000","성북구","서울특별시 성북구 한천로69길 6-12, 지층 01호 (석관동)","","","029591155","02785"
"평안어르신재가센터","G9191","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤현숙","1132000000","도봉구","서울특별시 도봉구 도당로29길 10-6, 지하 B2층 (방학동)","","","07043202658","01351"
"정다운재가복지센터","G9194","(노인) 재가노인복지시설","재가노인복지시설","자치구","조민자","1135000000","노원구","서울특별시 노원구 덕릉로118길 11 (상계동)","","","029323396","01646"
"두레재가복지센터","G9213","(노인) 재가노인복지시설","재가노인복지시설","자치구","박혜연","1150000000","강서구","서울특별시 강서구 화곡로13길 119, 3층 (화곡동)","","","0236617041","07709"
"마포효사랑 복지용구센터","G9219","(노인) 재가노인복지시설","재가노인복지시설","자치구","최민","1144000000","마포구","서울특별시 마포구 희우정로12길 39, 2층 (망원동)","","","07076373704","04015"
"다담 노인복지센터","G9242","(노인) 재가노인복지시설","재가노인복지시설","자치구","정규택","1135000000","노원구","서울특별시 노원구 한글비석로 396, 109동 2층 44호 (상계동, 벽산아파트)","","","029371101","01663"
"봄 연세데이케어센터","G9257","(노인) 재가노인복지시설","재가노인복지시설","자치구","임이슬","1150000000","강서구","서울특별시 강서구 화곡로 274, 3층 (화곡동)","61","","0264983535","07663"
"(주)한국시니어요양센터","G9258","(노인) 재가노인복지시설","재가노인복지시설","자치구","류해미","1162000000","관악구","서울특별시 관악구 남부순환로 1794, 502호 (봉천동)","","","07046105295","08786"
"작은사랑재가복지센터","G9265","(노인) 재가노인복지시설","재가노인복지시설","자치구","진영순","1159000000","동작구","서울특별시 동작구 여의대방로 2501층 101호 (대방동, 대림아파트상가)","","","028135880","06943"
"(주)케어플랜 재가센터","G9270","(노인) 재가노인복지시설","재가노인복지시설","자치구","정순희","1144000000","마포구","서울특별시 마포구 양화로18안길 26-6, 303호 (동교동)","","","023367988","04051"
"서울방문요양센터","G9300","(노인) 재가노인복지시설","재가노인복지시설","자치구","김지연","1150000000","강서구","서울특별시 강서구 강서로45길 167, 1층 (내발산동)","","","0226622006","07637"
"좋은만남 방문요양센터","G9314","(노인) 재가노인복지시설","재가노인복지시설","자치구","한경훈","1135000000","노원구","서울특별시 노원구 노원로 214, 206호 (하계동, 삼익,선경아파트)","","","029962422","01792"
"A+위드원재가복지센터","G9319","(노인) 재가노인복지시설","재가노인복지시설","자치구","심문숙","1130500000","강북구","서울특별시 강북구 노해로 90, 2층 208호 (수유동)","","","029067300","01051"
"어울림 재가복지센터","G9321","(노인) 재가노인복지시설","재가노인복지시설","자치구","조문옥","1171000000","송파구","서울특별시 송파구 백제고분로11길 28-14, 401호 (잠실동)","","","024125712","05569"
"구로우리네재가복지센터","G9322","(노인) 재가노인복지시설","재가노인복지시설","자치구","이은실","1153000000","구로구","서울특별시 구로구 구로동로28길 20-3, 101호 (구로동)","","","028555658","08311"
"선우재가복지센터","G9324","(노인) 재가노인복지시설","재가노인복지시설","자치구","김희순","1168000000","강남구","서울특별시 강남구 개포로110길 15, 2층 206-1호 (일원동)","","","024518663","06337"
"&apos;장원데이케어방문요양중랑센터","G9333","(노인) 재가노인복지시설","재가노인복지시설","자치구","유수원","1126000000","중랑구","서울특별시 중랑구 용마공원로2길 12 (망우동)","0","","024366900","02182"
"`장원데이케어방문요양중랑센터","G9340","(노인) 재가노인복지시설","재가노인복지시설","자치구","유수원","1126000000","중랑구","서울특별시 중랑구 용마공원로2길 12 (망우동)","","","024366900","02182"
"가족처럼재가복지센터","G9356","(노인) 재가노인복지시설","재가노인복지시설","자치구","김경배","1153000000","구로구","서울특별시 구로구 구로동로26길 79, 3층 (구로동)","","","0264020191","08312"
"이레재가방문센터","G9388","(노인) 재가노인복지시설","재가노인복지시설","자치구","박청하","1130500000","강북구","서울특별시 강북구 오패산로30길 51, 1층 (미아동)","","","029131842","01233"
